record_id,date,year,month,city,state,country,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure,weather_condition,disaster_type,disaster_risk_level,river_level,soil_moisture,alert_status,response_action
REC_1921,2023-02-02,2023,2,Moscow,Moscow,Russia,55.7558,37.6173,39.6,41,135.4,33.2,999,Rain,Storm,High,3.7,80,Warning,Alert Public
REC_1922,2024-11-16,2024,11,Los Angeles,California,USA,34.0522,-118.2437,-4.6,69,144.7,81.6,1039,Rain,Flood,Critical,8.4,60,Emergency,Evacuation Support
REC_1923,2024-03-02,2024,3,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,38.8,52,24.7,111.4,979,Thunderstorm,Cyclone,Critical,5.9,88,Emergency,Evacuation Support
REC_1924,2023-06-23,2023,6,Dubai,Dubai,UAE,25.2048,55.2708,15.0,45,196.3,56.1,1019,Clear,None,Low,7.3,39,Normal,No Action
REC_1925,2024-10-09,2024,10,Beijing,Beijing,China,39.9042,116.4074,19.7,58,108.8,24.0,1038,Thunderstorm,None,Low,3.4,52,Normal,No Action
REC_1926,2024-05-11,2024,5,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,12.4,51,187.9,64.1,1005,Thunderstorm,Cyclone,Critical,1.0,59,Emergency,Evacuation Support
REC_1927,2023-08-28,2023,8,Beijing,Beijing,China,39.9042,116.4074,22.8,15,13.3,18.7,1016,Clear,Heatwave,Medium,0.5,32,Watch,Monitor
REC_1928,2024-09-25,2024,9,New York,New York,USA,40.7128,-74.006,15.3,74,185.3,113.2,1011,Rain,Flood,Critical,8.1,84,Emergency,Evacuation Support
REC_1929,2024-10-09,2024,10,Singapore,Singapore,Singapore,1.3521,103.8198,-8.6,10,167.2,1.6,1009,Fog,Landslide,High,3.8,21,Warning,Alert Public
REC_1930,2024-10-05,2024,10,London,England,UK,51.5074,-0.1278,20.2,18,171.9,7.1,972,Cloudy,None,Low,1.0,86,Normal,No Action
REC_1931,2024-07-09,2024,7,Mumbai,Maharashtra,India,19.076,72.8777,22.0,55,107.8,73.7,972,Thunderstorm,Storm,Medium,7.2,59,Watch,Monitor
REC_1932,2023-08-18,2023,8,Moscow,Moscow,Russia,55.7558,37.6173,40.3,45,34.2,19.0,981,Clear,Heatwave,Critical,3.1,84,Emergency,Evacuation Support
REC_1933,2024-11-14,2024,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,9.9,56,138.1,48.5,993,Cloudy,Landslide,Critical,4.1,13,Emergency,Evacuation Support
REC_1934,2023-06-27,2023,6,Moscow,Moscow,Russia,55.7558,37.6173,17.3,38,48.2,104.8,995,Rain,Cyclone,High,4.6,87,Warning,Alert Public
REC_1935,2023-11-25,2023,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,22.4,26,131.8,46.1,964,Clear,None,Low,1.6,24,Normal,No Action
REC_1936,2024-07-07,2024,7,Moscow,Moscow,Russia,55.7558,37.6173,5.2,84,65.1,6.3,974,Rain,Landslide,High,3.6,62,Warning,Alert Public
REC_1937,2024-08-20,2024,8,New York,New York,USA,40.7128,-74.006,18.2,43,162.4,66.4,1002,Thunderstorm,Landslide,High,8.0,51,Warning,Alert Public
REC_1938,2024-01-13,2024,1,Sydney,NSW,Australia,-33.8688,151.2093,32.3,11,154.2,95.6,996,Rain,Storm,Medium,1.0,82,Watch,Monitor
REC_1939,2024-04-18,2024,4,Tokyo,Tokyo,Japan,35.6762,139.6503,-5.6,25,106.6,106.4,987,Rain,Cyclone,Medium,0.8,17,Watch,Monitor
REC_1940,2023-07-26,2023,7,Paris,Ile-de-France,France,48.8566,2.3522,11.7,45,39.3,51.9,974,Thunderstorm,None,Low,8.1,86,Normal,No Action
REC_1941,2023-06-26,2023,6,Mumbai,Maharashtra,India,19.076,72.8777,16.0,24,87.7,16.4,999,Clear,Heatwave,High,3.4,32,Warning,Alert Public
REC_1942,2023-02-23,2023,2,Cairo,Cairo,Egypt,30.0444,31.2357,9.3,88,108.1,58.7,993,Cloudy,None,Low,3.1,10,Normal,No Action
REC_1943,2023-11-09,2023,11,Paris,Ile-de-France,France,48.8566,2.3522,21.8,99,170.9,15.1,962,Rain,Flood,Medium,9.0,58,Watch,Monitor
REC_1944,2024-03-05,2024,3,Tokyo,Tokyo,Japan,35.6762,139.6503,5.9,59,134.7,81.8,987,Thunderstorm,Cyclone,Critical,1.6,14,Emergency,Evacuation Support
REC_1945,2023-12-20,2023,12,Los Angeles,California,USA,34.0522,-118.2437,36.7,25,66.7,61.8,1000,Clear,None,Low,2.3,6,Normal,No Action
REC_1946,2023-09-14,2023,9,Cape Town,Western Cape,South Africa,-33.9249,18.4241,12.6,61,54.7,117.4,1009,Thunderstorm,Cyclone,Medium,0.8,77,Watch,Monitor
REC_1947,2024-04-19,2024,4,Los Angeles,California,USA,34.0522,-118.2437,-9.5,14,168.4,40.3,987,Rain,None,Low,5.0,29,Normal,No Action
REC_1948,2023-04-16,2023,4,Los Angeles,California,USA,34.0522,-118.2437,14.5,10,97.8,101.8,952,Rain,Storm,High,3.3,68,Warning,Alert Public
REC_1949,2023-08-26,2023,8,Mumbai,Maharashtra,India,19.076,72.8777,4.9,84,190.7,23.6,972,Clear,Drought,Medium,7.0,93,Watch,Monitor
REC_1950,2024-12-13,2024,12,Mumbai,Maharashtra,India,19.076,72.8777,-9.1,93,196.4,13.9,1039,Cloudy,None,Low,2.4,24,Normal,No Action
REC_1951,2024-02-02,2024,2,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,23.0,31,175.6,62.5,1034,Rain,Flood,Medium,9.1,70,Watch,Monitor
REC_1952,2023-11-17,2023,11,Sydney,NSW,Australia,-33.8688,151.2093,-8.1,11,123.4,87.0,958,Rain,Cyclone,Critical,3.4,36,Emergency,Evacuation Support
REC_1953,2024-07-22,2024,7,Singapore,Singapore,Singapore,1.3521,103.8198,25.3,25,107.4,44.2,991,Thunderstorm,None,Low,6.2,14,Normal,No Action
REC_1954,2024-11-28,2024,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,38.7,50,12.5,86.1,963,Rain,Storm,Critical,2.4,37,Emergency,Evacuation Support
REC_1955,2024-08-26,2024,8,Toronto,Ontario,Canada,43.651,-79.347,3.2,83,157.7,52.7,1004,Cloudy,Landslide,High,1.2,76,Warning,Alert Public
REC_1956,2023-11-25,2023,11,London,England,UK,51.5074,-0.1278,-7.3,26,86.3,102.2,1020,Thunderstorm,Storm,High,3.3,17,Warning,Alert Public
REC_1957,2024-05-23,2024,5,London,England,UK,51.5074,-0.1278,-2.0,78,15.1,89.2,963,Rain,Storm,Medium,5.7,18,Watch,Monitor
REC_1958,2024-04-17,2024,4,Toronto,Ontario,Canada,43.651,-79.347,5.8,25,177.9,35.7,1041,Thunderstorm,None,Low,0.9,71,Normal,No Action
REC_1959,2024-06-27,2024,6,Paris,Ile-de-France,France,48.8566,2.3522,31.5,51,85.7,3.4,951,Fog,Landslide,Medium,6.8,86,Watch,Monitor
REC_1960,2023-05-02,2023,5,New York,New York,USA,40.7128,-74.006,33.7,45,6.3,3.0,1036,Rain,None,Low,0.9,60,Normal,No Action
REC_1961,2024-04-17,2024,4,Cape Town,Western Cape,South Africa,-33.9249,18.4241,41.7,77,24.1,20.1,950,Clear,Heatwave,High,6.6,5,Warning,Alert Public
REC_1962,2024-02-07,2024,2,New York,New York,USA,40.7128,-74.006,40.8,27,29.5,119.7,986,Thunderstorm,Storm,Critical,4.3,57,Emergency,Evacuation Support
REC_1963,2024-09-13,2024,9,Cape Town,Western Cape,South Africa,-33.9249,18.4241,2.8,22,45.7,93.3,1010,Thunderstorm,Storm,Medium,6.7,24,Watch,Monitor
REC_1964,2024-06-20,2024,6,Tokyo,Tokyo,Japan,35.6762,139.6503,6.3,43,176.1,4.7,1030,Rain,Flood,Medium,9.1,37,Watch,Monitor
REC_1965,2024-05-16,2024,5,Dubai,Dubai,UAE,25.2048,55.2708,7.0,34,53.8,19.9,996,Rain,Cyclone,Critical,5.3,89,Emergency,Evacuation Support
REC_1966,2023-10-11,2023,10,Singapore,Singapore,Singapore,1.3521,103.8198,11.1,38,5.6,97.3,1003,Rain,Cyclone,High,6.8,9,Warning,Alert Public
REC_1967,2023-10-10,2023,10,New York,New York,USA,40.7128,-74.006,12.8,10,112.2,55.0,989,Cloudy,Landslide,Critical,7.5,52,Emergency,Evacuation Support
REC_1968,2024-01-14,2024,1,Sydney,NSW,Australia,-33.8688,151.2093,0.7,86,105.9,3.8,1012,Cloudy,None,Low,3.6,11,Normal,No Action
REC_1969,2024-09-29,2024,9,Dubai,Dubai,UAE,25.2048,55.2708,-3.5,15,2.2,8.5,964,Clear,Heatwave,Medium,7.3,55,Watch,Monitor
REC_1970,2023-04-13,2023,4,Mumbai,Maharashtra,India,19.076,72.8777,7.1,85,162.6,47.8,991,Thunderstorm,None,Low,4.7,48,Normal,No Action
REC_1971,2023-08-12,2023,8,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,10.2,10,126.0,56.7,1045,Thunderstorm,Flood,Medium,8.8,71,Watch,Monitor
REC_1972,2023-07-15,2023,7,Toronto,Ontario,Canada,43.651,-79.347,40.2,25,183.3,89.5,1003,Rain,Flood,High,8.6,40,Warning,Alert Public
REC_1973,2024-03-07,2024,3,Los Angeles,California,USA,34.0522,-118.2437,27.5,66,66.7,15.4,1012,Cloudy,Landslide,High,5.9,40,Warning,Alert Public
REC_1974,2024-04-10,2024,4,Dubai,Dubai,UAE,25.2048,55.2708,4.9,39,152.4,75.0,997,Clear,None,Low,4.3,7,Normal,No Action
REC_1975,2023-06-26,2023,6,Cairo,Cairo,Egypt,30.0444,31.2357,-0.9,60,179.8,23.0,950,Rain,Flood,Critical,8.3,18,Emergency,Evacuation Support
REC_1976,2023-10-15,2023,10,London,England,UK,51.5074,-0.1278,44.7,22,139.7,20.9,953,Fog,None,Low,3.7,22,Normal,No Action
REC_1977,2023-03-25,2023,3,Mumbai,Maharashtra,India,19.076,72.8777,10.0,95,88.6,106.9,991,Rain,Storm,Critical,5.3,79,Emergency,Evacuation Support
REC_1978,2024-03-02,2024,3,Los Angeles,California,USA,34.0522,-118.2437,8.2,64,15.2,61.2,1035,Clear,None,Low,3.1,56,Normal,No Action
REC_1979,2023-01-24,2023,1,Dubai,Dubai,UAE,25.2048,55.2708,14.2,40,21.9,94.2,967,Rain,Cyclone,High,7.1,19,Warning,Alert Public
REC_1980,2023-07-08,2023,7,Los Angeles,California,USA,34.0522,-118.2437,42.5,46,194.9,51.1,999,Clear,None,Low,4.0,64,Normal,No Action
REC_1981,2024-07-25,2024,7,London,England,UK,51.5074,-0.1278,-2.9,50,95.9,92.5,966,Rain,Storm,Critical,1.0,43,Emergency,Evacuation Support
REC_1982,2024-07-05,2024,7,Singapore,Singapore,Singapore,1.3521,103.8198,40.0,38,8.4,49.4,978,Snow,None,Low,9.9,94,Normal,No Action
REC_1983,2023-03-30,2023,3,Cape Town,Western Cape,South Africa,-33.9249,18.4241,39.3,44,169.4,82.3,974,Thunderstorm,Storm,Medium,2.3,74,Watch,Monitor
REC_1984,2024-08-14,2024,8,Beijing,Beijing,China,39.9042,116.4074,28.9,17,72.3,106.7,1032,Rain,Storm,Critical,6.4,9,Emergency,Evacuation Support
REC_1985,2024-02-06,2024,2,Tokyo,Tokyo,Japan,35.6762,139.6503,12.0,27,33.8,7.4,1010,Rain,None,Low,3.8,48,Normal,No Action
REC_1986,2023-11-12,2023,11,Tokyo,Tokyo,Japan,35.6762,139.6503,-9.5,98,157.6,80.3,1008,Rain,Cyclone,Critical,4.6,32,Emergency,Evacuation Support
REC_1987,2023-09-14,2023,9,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-0.3,69,118.2,81.8,969,Rain,Flood,High,8.9,36,Warning,Alert Public
REC_1988,2024-06-11,2024,6,Beijing,Beijing,China,39.9042,116.4074,-7.4,66,174.8,39.8,1036,Clear,None,Low,6.9,72,Normal,No Action
REC_1989,2023-11-22,2023,11,Sydney,NSW,Australia,-33.8688,151.2093,40.0,10,101.4,87.7,965,Thunderstorm,Storm,Critical,2.4,14,Emergency,Evacuation Support
REC_1990,2024-12-28,2024,12,Cape Town,Western Cape,South Africa,-33.9249,18.4241,29.1,60,100.4,57.5,1021,Clear,None,Low,4.6,43,Normal,No Action
REC_1991,2024-08-14,2024,8,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-3.7,77,84.2,78.6,963,Clear,None,Low,9.3,31,Normal,No Action
REC_1992,2023-11-21,2023,11,Toronto,Ontario,Canada,43.651,-79.347,25.4,64,113.8,82.5,983,Rain,Cyclone,Critical,6.7,85,Emergency,Evacuation Support
REC_1993,2024-02-18,2024,2,Toronto,Ontario,Canada,43.651,-79.347,11.9,85,114.5,108.6,1009,Rain,Storm,Critical,6.2,46,Emergency,Evacuation Support
REC_1994,2024-06-07,2024,6,Beijing,Beijing,China,39.9042,116.4074,37.5,71,99.1,86.3,1011,Rain,Storm,High,5.3,58,Warning,Alert Public
REC_1995,2023-07-20,2023,7,Dubai,Dubai,UAE,25.2048,55.2708,17.1,18,154.0,73.1,1023,Cloudy,Landslide,High,2.5,44,Warning,Alert Public
REC_1996,2023-09-22,2023,9,London,England,UK,51.5074,-0.1278,33.4,47,125.8,10.1,1045,Rain,Flood,High,10.0,50,Warning,Alert Public
REC_1997,2023-08-18,2023,8,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,-5.1,66,157.8,105.5,1036,Thunderstorm,Storm,High,0.5,45,Warning,Alert Public
REC_1998,2023-10-19,2023,10,New York,New York,USA,40.7128,-74.006,1.6,78,1.1,26.9,1030,Clear,None,Low,9.4,81,Normal,No Action
REC_1999,2024-04-15,2024,4,Cape Town,Western Cape,South Africa,-33.9249,18.4241,42.3,96,54.1,64.2,968,Clear,Heatwave,Medium,5.7,26,Watch,Monitor
REC_2000,2024-04-20,2024,4,New York,New York,USA,40.7128,-74.006,-2.8,68,183.2,107.2,984,Rain,Cyclone,High,3.8,31,Warning,Alert Public
REC_2001,2024-11-27,2024,11,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,4.7,69,0.1,95.3,992,Rain,Cyclone,Medium,1.6,15,Watch,Monitor
REC_2002,2024-10-17,2024,10,Sydney,NSW,Australia,-33.8688,151.2093,-6.3,52,32.1,99.9,976,Thunderstorm,Storm,High,6.1,46,Warning,Alert Public
REC_2003,2024-10-20,2024,10,Cairo,Cairo,Egypt,30.0444,31.2357,21.7,90,183.6,73.0,1000,Rain,Flood,Critical,9.6,25,Emergency,Evacuation Support
REC_2004,2023-09-29,2023,9,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,41.8,65,122.8,46.0,982,Clear,Heatwave,Critical,1.3,90,Emergency,Evacuation Support
REC_2005,2023-04-02,2023,4,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,42.7,24,61.7,63.9,1026,Thunderstorm,Cyclone,High,4.9,8,Warning,Alert Public
REC_2006,2024-10-14,2024,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,25.3,32,60.0,108.6,1025,Rain,Cyclone,High,4.2,74,Warning,Alert Public
REC_2007,2023-07-12,2023,7,Paris,Ile-de-France,France,48.8566,2.3522,-6.0,51,108.4,59.2,970,Thunderstorm,None,Low,1.6,6,Normal,No Action
REC_2008,2024-06-19,2024,6,Cape Town,Western Cape,South Africa,-33.9249,18.4241,24.7,84,146.6,56.1,957,Rain,Storm,High,4.4,95,Warning,Alert Public
REC_2009,2023-10-25,2023,10,Dubai,Dubai,UAE,25.2048,55.2708,20.1,61,187.9,100.7,1037,Thunderstorm,Storm,Critical,2.6,15,Emergency,Evacuation Support
REC_2010,2024-10-09,2024,10,Sydney,NSW,Australia,-33.8688,151.2093,26.3,49,162.5,12.7,956,Rain,None,Low,5.2,9,Normal,No Action
REC_2011,2023-02-04,2023,2,New York,New York,USA,40.7128,-74.006,-4.4,29,199.7,36.9,983,Thunderstorm,Flood,Critical,8.1,55,Emergency,Evacuation Support
REC_2012,2023-08-22,2023,8,Beijing,Beijing,China,39.9042,116.4074,8.9,92,135.3,69.2,1029,Thunderstorm,None,Low,1.7,39,Normal,No Action
REC_2013,2023-05-22,2023,5,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,36.4,76,0.3,89.4,1047,Rain,Cyclone,Medium,2.2,45,Watch,Monitor
REC_2014,2024-12-01,2024,12,Cairo,Cairo,Egypt,30.0444,31.2357,17.9,57,70.5,74.3,951,Rain,None,Low,4.9,37,Normal,No Action
REC_2015,2024-12-18,2024,12,New York,New York,USA,40.7128,-74.006,26.9,21,172.7,64.5,951,Fog,None,Low,2.7,78,Normal,No Action
REC_2016,2023-06-10,2023,6,Moscow,Moscow,Russia,55.7558,37.6173,-2.0,13,139.8,38.6,1050,Thunderstorm,Flood,High,9.1,57,Warning,Alert Public
REC_2017,2023-10-16,2023,10,Beijing,Beijing,China,39.9042,116.4074,5.6,95,12.5,35.8,986,Rain,None,Low,6.6,88,Normal,No Action
REC_2018,2023-10-13,2023,10,Cairo,Cairo,Egypt,30.0444,31.2357,26.7,29,66.7,87.9,980,Thunderstorm,Cyclone,Medium,8.9,24,Watch,Monitor
REC_2019,2024-12-06,2024,12,Mumbai,Maharashtra,India,19.076,72.8777,-1.6,35,63.5,37.8,952,Cloudy,None,Low,3.0,73,Normal,No Action
REC_2020,2024-06-11,2024,6,London,England,UK,51.5074,-0.1278,23.1,25,119.6,3.9,966,Rain,None,Low,6.8,71,Normal,No Action
REC_2021,2024-04-02,2024,4,Sydney,NSW,Australia,-33.8688,151.2093,17.7,74,99.9,112.6,1020,Thunderstorm,Storm,High,7.8,89,Warning,Alert Public
REC_2022,2024-09-05,2024,9,Singapore,Singapore,Singapore,1.3521,103.8198,16.5,26,78.4,100.1,1036,Rain,Storm,Medium,7.7,92,Watch,Monitor
REC_2023,2023-05-02,2023,5,London,England,UK,51.5074,-0.1278,13.8,88,181.7,12.1,983,Fog,Landslide,High,0.8,58,Warning,Alert Public
REC_2024,2023-07-11,2023,7,Cape Town,Western Cape,South Africa,-33.9249,18.4241,32.2,22,105.3,116.1,1020,Thunderstorm,Storm,High,0.7,83,Warning,Alert Public
REC_2025,2024-11-07,2024,11,Paris,Ile-de-France,France,48.8566,2.3522,19.1,63,117.5,25.0,971,Rain,Landslide,Medium,5.6,87,Watch,Monitor
REC_2026,2023-11-02,2023,11,Toronto,Ontario,Canada,43.651,-79.347,4.1,20,170.6,103.8,1018,Thunderstorm,Cyclone,Critical,3.2,67,Emergency,Evacuation Support
REC_2027,2023-04-25,2023,4,Beijing,Beijing,China,39.9042,116.4074,5.8,31,47.9,95.0,973,Thunderstorm,Cyclone,Critical,3.9,78,Emergency,Evacuation Support
REC_2028,2024-08-13,2024,8,Mumbai,Maharashtra,India,19.076,72.8777,-3.8,10,73.8,88.3,1028,Thunderstorm,Cyclone,High,9.5,83,Warning,Alert Public
REC_2029,2024-03-25,2024,3,Tokyo,Tokyo,Japan,35.6762,139.6503,40.4,67,0.5,33.6,963,Clear,Heatwave,High,4.1,71,Warning,Alert Public
REC_2030,2023-09-19,2023,9,Tokyo,Tokyo,Japan,35.6762,139.6503,25.8,96,2.4,47.0,972,Clear,None,Low,9.0,71,Normal,No Action
REC_2031,2024-11-16,2024,11,Mumbai,Maharashtra,India,19.076,72.8777,35.4,35,196.8,70.3,970,Thunderstorm,Landslide,Critical,5.4,73,Emergency,Evacuation Support
REC_2032,2023-04-03,2023,4,Tokyo,Tokyo,Japan,35.6762,139.6503,3.3,54,197.6,82.3,960,Thunderstorm,Storm,Medium,0.6,17,Watch,Monitor
REC_2033,2023-10-05,2023,10,Tokyo,Tokyo,Japan,35.6762,139.6503,42.7,87,96.2,66.4,951,Clear,Heatwave,High,6.5,52,Warning,Alert Public
REC_2034,2023-07-10,2023,7,Tokyo,Tokyo,Japan,35.6762,139.6503,-5.7,82,31.6,13.3,1035,Fog,None,Low,8.5,68,Normal,No Action
REC_2035,2024-06-12,2024,6,Los Angeles,California,USA,34.0522,-118.2437,4.7,90,31.2,72.8,997,Cloudy,None,Low,6.2,68,Normal,No Action
REC_2036,2023-07-04,2023,7,Paris,Ile-de-France,France,48.8566,2.3522,21.1,34,189.5,111.3,1011,Thunderstorm,Storm,Critical,5.6,60,Emergency,Evacuation Support
REC_2037,2024-11-13,2024,11,Cape Town,Western Cape,South Africa,-33.9249,18.4241,23.1,57,153.2,101.0,1003,Rain,Flood,Medium,9.7,90,Watch,Monitor
REC_2038,2024-02-13,2024,2,Los Angeles,California,USA,34.0522,-118.2437,32.0,89,46.1,80.4,979,Thunderstorm,Storm,High,1.7,48,Warning,Alert Public
REC_2039,2024-12-03,2024,12,Sydney,NSW,Australia,-33.8688,151.2093,-1.4,75,13.4,75.3,1012,Thunderstorm,None,Low,4.3,15,Normal,No Action
REC_2040,2023-10-02,2023,10,Cape Town,Western Cape,South Africa,-33.9249,18.4241,11.0,32,39.7,6.7,1017,Snow,None,Low,4.0,24,Normal,No Action
REC_2041,2023-01-31,2023,1,Cairo,Cairo,Egypt,30.0444,31.2357,8.2,44,163.3,88.5,1028,Thunderstorm,Flood,Medium,8.1,63,Watch,Monitor
REC_2042,2024-05-21,2024,5,Mumbai,Maharashtra,India,19.076,72.8777,29.0,21,149.6,3.8,1026,Cloudy,None,Low,6.3,47,Normal,No Action
REC_2043,2024-01-23,2024,1,Toronto,Ontario,Canada,43.651,-79.347,5.2,12,56.0,13.0,1032,Rain,Flood,Medium,9.8,26,Watch,Monitor
REC_2044,2024-07-29,2024,7,Tokyo,Tokyo,Japan,35.6762,139.6503,-1.8,68,23.8,116.4,972,Rain,Storm,High,5.8,52,Warning,Alert Public
REC_2045,2023-11-27,2023,11,Los Angeles,California,USA,34.0522,-118.2437,18.8,40,187.1,58.2,979,Clear,Heatwave,Critical,2.0,22,Emergency,Evacuation Support
REC_2046,2023-01-30,2023,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,43.3,68,107.1,29.6,1016,Clear,Heatwave,Medium,7.7,57,Watch,Monitor
REC_2047,2023-07-25,2023,7,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,29.5,92,158.6,49.6,992,Clear,Drought,High,6.9,40,Warning,Alert Public
REC_2048,2023-10-08,2023,10,Los Angeles,California,USA,34.0522,-118.2437,-2.3,77,38.1,111.1,990,Thunderstorm,Storm,High,3.3,54,Warning,Alert Public
REC_2049,2024-12-24,2024,12,Paris,Ile-de-France,France,48.8566,2.3522,37.3,26,136.3,42.6,975,Clear,None,Low,7.8,51,Normal,No Action
REC_2050,2023-04-13,2023,4,Sydney,NSW,Australia,-33.8688,151.2093,5.9,10,77.7,32.5,963,Thunderstorm,None,Low,6.7,48,Normal,No Action
REC_2051,2024-10-22,2024,10,Los Angeles,California,USA,34.0522,-118.2437,36.6,23,143.8,119.0,1016,Thunderstorm,Storm,Medium,0.9,74,Watch,Monitor
REC_2052,2024-04-22,2024,4,Toronto,Ontario,Canada,43.651,-79.347,40.9,91,179.0,19.7,1034,Clear,Heatwave,Critical,1.2,85,Emergency,Evacuation Support
REC_2053,2024-01-08,2024,1,Los Angeles,California,USA,34.0522,-118.2437,38.0,12,14.5,54.5,993,Rain,None,Low,5.7,9,Normal,No Action
REC_2054,2024-01-23,2024,1,London,England,UK,51.5074,-0.1278,17.5,90,171.6,50.9,989,Thunderstorm,None,Low,6.3,37,Normal,No Action
REC_2055,2024-10-26,2024,10,Sydney,NSW,Australia,-33.8688,151.2093,-4.6,25,169.9,66.7,1034,Cloudy,None,Low,0.8,23,Normal,No Action
REC_2056,2023-05-25,2023,5,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,37.3,80,16.7,70.7,959,Cloudy,None,Low,9.2,49,Normal,No Action
REC_2057,2024-11-18,2024,11,Tokyo,Tokyo,Japan,35.6762,139.6503,9.4,49,188.5,40.1,1038,Snow,Landslide,Critical,1.5,64,Emergency,Evacuation Support
REC_2058,2023-05-26,2023,5,Rio de Janeiro,Rio de Janeiro,Brazil,-22.9068,-43.1729,6.7,72,58.2,14.6,1029,Cloudy,None,Low,2.1,87,Normal,No Action
REC_2059,2023-02-15,2023,2,Moscow,Moscow,Russia,55.7558,37.6173,1.6,28,97.1,88.7,1036,Rain,Cyclone,Critical,4.6,17,Emergency,Evacuation Support
REC_2060,2024-01-17,2024,1,Dubai,Dubai,UAE,25.2048,55.2708,31.8,23,116.0,60.2,998,Clear,Landslide,High,6.0,68,Warning,Alert Public
REC_2061,2023-05-19,2023,5,Dubai,Dubai,UAE,25.2048,55.2708,-4.8,24,35.1,49.7,966,Cloudy,None,Low,9.4,88,Normal,No Action
REC_2062,2023-11-08,2023,11,Moscow,Moscow,Russia,55.7558,37.6173,-6.2,97,185.4,10.7,1004,Snow,None,Low,3.2,15,Normal,No Action
REC_2063,2024-03-29,2024,3,Mumbai,Maharashtra,India,19.076,72.8777,19.6,22,37.4,115.5,976,Rain,Cyclone,Critical,0.6,19,Emergency,Evacuation Support
REC_2064,2023-05-22,2023,5,Toronto,Ontario,Canada,43.651,-79.347,39.0,65,4.8,80.9,1044,Clear,Heatwave,High,2.5,41,Warning,Alert Public
REC_2065,2023-01-03,2023,1,Cape Town,Western Cape,South Africa,-33.9249,18.4241,12.2,84,118.2,15.6,981,Rain,Flood,Medium,8.8,43,Watch,Monitor
REC_2066,2023-11-21,2023,11,London,England,UK,51.5074,-0.1278,14.5,71,194.0,36.2,1050,Rain,None,Low,6.0,55,Normal,No Action
REC_2067,2024-11-20,2024,11,Toronto,Ontario,Canada,43.651,-79.347,34.0,70,93.0,31.9,959,Fog,None,Low,1.6,75,Normal,No Action
REC_2068,2024-03-15,2024,3,Mumbai,Maharashtra,India,19.076,72.8777,2.3,24,180.1,84.3,988,Rain,Storm,Critical,1.1,65,Emergency,Evacuation Support
REC_2069,2023-12-20,2023,12,Toronto,Ontario,Canada,43.651,-79.347,28.9,88,25.7,32.7,1033,Clear,Heatwave,Critical,7.0,72,Emergency,Evacuation Support
REC_2070,2023-01-25,2023,1,Dubai,Dubai,UAE,25.2048,55.2708,32.0,35,75.5,32.7,993,Rain,None,Low,4.9,39,Normal,No Action
REC_2071,2024-05-30,2024,5,Tokyo,Tokyo,Japan,35.6762,139.6503,2.1,86,45.6,44.7,969,Clear,None,Low,2.4,61,Normal,No Action
REC_2072,2023-05-19,2023,5,Sydney,NSW,Australia,-33.8688,151.2093,32.1,22,167.8,48.9,1017,Rain,None,Low,2.0,20,Normal,No Action
REC_2073,2024-03-08,2024,3,Singapore,Singapore,Singapore,1.3521,103.8198,30.5,96,98.0,71.5,1042,Rain,None,Low,8.8,43,Normal,No Action
REC_2074,2023-08-11,2023,8,Toronto,Ontario,Canada,43.651,-79.347,17.6,15,8.8,70.0,1011,Thunderstorm,Flood,Critical,2.7,54,Emergency,Evacuation Support
REC_2075,2024-05-26,2024,5,Sydney,NSW,Australia,-33.8688,151.2093,31.3,77,123.2,53.1,1041,Thunderstorm,None,Low,2.9,19,Normal,No Action
REC_2076,2023-01-14,2023,1,London,England,UK,51.5074,-0.1278,23.5,74,74.4,82.3,1007,Rain,Storm,Critical,1.9,63,Emergency,Evacuation Support
REC_2077,2024-10-28,2024,10,Singapore,Singapore,Singapore,1.3521,103.8198,3.2,61,120.9,16.1,969,Thunderstorm,Flood,Medium,9.3,49,Watch,Monitor
REC_2078,2024-11-13,2024,11,Dubai,Dubai,UAE,25.2048,55.2708,2.8,54,197.5,21.1,1001,Thunderstorm,Flood,Critical,8.1,13,Emergency,Evacuation Support
